Sec,Ah,V,A,S,D
20.07,8.0,62.77,0.0,0.0,0.0
20.28,7.0,60.77,0.0,0.0,0.0
20.5,16.0,60.77,0.0,0.0,0.0
20.72,19.0,68.77,0.0,0.0,0.0
20.93,21.0,67.77,0.0,0.0,0.0
21.14,12.0,59.77,0.0,0.0,0.0
21.36,21.0,63.77,0.0,0.0,0.0
21.56,13.0,61.77,0.0,0.0,0.0
21.78,20.0,68.77,0.0,0.0,0.0
21.99,9.0,62.77,0.0,0.0,0.0
22.2,13.0,60.77,0.0,0.0,0.0
22.41,9.0,64.77,0.0,0.0,0.0
22.61,21.0,62.77,0.0,0.0,0.0
22.83,17.0,64.77,0.0,0.0,0.0
23.03,15.0,59.77,0.0,0.0,0.0
23.25,9.0,59.77,0.0,0.0,0.0
23.46,7.0,64.77,0.0,0.0,0.0
23.68,19.0,61.77,0.0,0.0,0.0
23.88,10.0,62.77,0.0,0.0,0.0
24.09,14.0,66.77,0.0,0.0,0.0
24.31,11.0,65.77,0.0,0.0,0.0
24.53,6.0,65.77,0.0,0.0,0.0
24.74,8.0,64.77,0.0,0.0,0.0
24.95,15.0,60.77,0.0,0.0,0.0
25.15,12.0,61.77,0.0,0.0,0.0
25.36,17.0,63.77,0.0,0.0,0.0
25.57,10.0,59.77,0.0,0.0,0.0
25.78,5.0,68.77,0.0,0.0,0.0
25.99,19.0,67.77,0.0,0.0,0.0
26.19,6.0,64.77,0.0,0.0,0.0
26.4,12.0,59.77,0.0,0.0,0.0
0.21,16.0,58.77,0.0,0.0,0.0
0.41,13.0,61.77,0.0,0.0,0.0
0.62,7.0,63.77,0.0,0.0,0.0
0.82,6.0,62.77,0.0,0.0,0.0
1.04,7.0,65.77,0.0,0.0,0.0
1.24,8.0,64.77,0.0,0.0,0.0
1.46,5.0,59.77,0.0,0.0,0.0
1.66,18.0,60.77,0.0,0.0,0.0
1.87,8.0,65.77,0.0,0.0,0.0
2.07,13.0,64.77,0.0,0.0,0.0
2.28,15.0,62.77,0.0,0.0,0.0
2.49,15.0,68.77,0.0,0.0,0.0
2.7,17.0,64.77,0.0,0.0,0.0
2.91,6.0,67.77,0.0,0.0,0.0
3.12,5.0,62.77,0.0,0.0,0.0
3.34,6.0,68.77,0.0,0.0,0.0
3.55,13.0,66.77,0.0,0.0,0.0
3.75,21.0,66.77,0.0,0.0,0.0
3.96,20.0,68.77,0.0,0.0,0.0
4.17,13.0,61.77,0.0,0.0,0.0
4.38,12.0,67.77,0.0,0.0,0.0
4.59,7.0,63.77,0.0,0.0,0.0
4.79,6.0,65.77,0.0,0.0,0.0
5.0,17.0,64.77,0.0,0.0,0.0
5.21,21.0,64.77,0.0,0.0,0.0
5.41,21.0,60.77,0.0,0.0,0.0
5.62,18.0,60.77,0.0,0.0,0.0
5.83,12.0,62.77,0.0,0.0,0.0
6.04,13.0,67.77,0.0,0.0,0.0
6.25,21.0,67.77,0.0,0.0,0.0
6.46,6.0,67.77,0.0,0.0,0.0
6.66,16.0,58.77,0.0,0.0,0.0
6.87,5.0,64.77,0.0,0.0,0.0
7.08,17.0,58.77,0.0,0.0,0.0
7.28,16.0,61.77,0.0,0.0,0.0
7.49,11.0,63.77,0.0,0.0,0.0
7.71,13.0,67.77,0.0,0.0,0.0
7.93,9.0,66.77,0.0,0.0,0.0
8.14,12.0,61.77,0.0,0.0,0.0
8.36,20.0,61.77,0.0,0.0,0.0
8.58,14.0,64.77,0.0,0.0,0.0
8.79,7.0,59.77,0.0,0.0,0.0
9.01,19.0,67.77,0.0,0.0,0.0
9.21,9.0,68.77,0.0,0.0,0.0
9.42,7.0,64.77,0.0,0.0,0.0
9.62,11.0,60.77,0.0,0.0,0.0
9.82,7.0,63.77,0.0,0.0,0.0
10.03,17.0,60.77,0.0,0.0,0.0
10.23,16.0,67.77,0.0,0.0,0.0
10.45,16.0,63.77,0.0,0.0,0.0
10.66,9.0,68.77,0.0,0.0,0.0
10.87,7.0,61.77,0.0,0.0,0.0
11.07,5.0,64.77,0.0,0.0,0.0
11.29,16.0,65.77,0.0,0.0,0.0
11.49,8.0,59.77,0.0,0.0,0.0
11.7,5.0,61.77,0.0,0.0,0.0
11.91,7.0,65.77,0.0,0.0,0.0
12.14,12.0,65.77,0.0,0.0,0.0
12.34,18.0,60.77,0.0,0.0,0.0
12.55,14.0,59.77,0.0,0.0,0.0
12.76,7.0,58.77,0.0,0.0,0.0
12.97,5.0,65.77,0.0,0.0,0.0
13.17,6.0,59.77,0.0,0.0,0.0
13.38,16.0,67.77,0.0,0.0,0.0
13.58,5.0,67.77,0.0,0.0,0.0
13.79,8.0,60.77,0.0,0.0,0.0
14.0,16.0,64.77,0.0,0.0,0.0
14.2,8.0,67.77,0.0,0.0,0.0
14.41,5.0,59.77,0.0,0.0,0.0
14.61,9.0,58.77,0.0,0.0,0.0
14.81,16.0,66.77,0.0,0.0,0.0
15.02,14.0,60.77,0.0,0.0,0.0
15.22,6.0,59.77,0.0,0.0,0.0
15.43,15.0,61.77,0.0,0.0,0.0
15.64,19.0,64.77,0.0,0.0,0.0
15.86,20.0,61.77,0.0,0.0,0.0
16.06,13.0,61.77,0.0,0.0,0.0
16.27,9.0,58.77,0.0,0.0,0.0
16.47,11.0,63.77,0.0,0.0,0.0
16.68,14.0,58.77,0.0,0.0,0.0
16.89,18.0,60.77,0.0,0.0,0.0
17.09,17.0,66.77,0.0,0.0,0.0
17.3,15.0,59.77,0.0,0.0,0.0
17.5,7.0,62.77,0.0,0.0,0.0
17.71,7.0,59.77,0.0,0.0,0.0
17.91,6.0,62.77,0.0,0.0,0.0
18.12,10.0,68.77,0.0,0.0,0.0
18.33,11.0,66.77,0.0,0.0,0.0
18.53,18.0,59.77,0.0,0.0,0.0
18.74,6.0,61.77,0.0,0.0,0.0
18.95,11.0,60.77,0.0,0.0,0.0
19.15,13.0,68.77,0.0,0.0,0.0
19.36,15.0,67.77,0.0,0.0,0.0
19.57,14.0,64.77,0.0,0.0,0.0
19.77,17.0,61.77,0.0,0.0,0.0
19.98,21.0,58.77,0.0,0.0,0.0
20.18,9.0,60.77,0.0,0.0,0.0
20.39,17.0,64.77,0.0,0.0,0.0
20.6,6.0,61.77,0.0,0.0,0.0
20.81,6.0,65.77,0.0,0.0,0.0
21.02,16.0,67.77,0.0,0.0,0.0
21.22,12.0,64.77,0.0,0.0,0.0
21.43,16.0,60.77,0.0,0.0,0.0
21.64,9.0,63.77,0.0,0.0,0.0
21.86,19.0,58.77,0.0,0.0,0.0
22.08,11.0,65.77,0.0,0.0,0.0
22.29,16.0,59.77,0.0,0.0,0.0
22.5,21.0,63.77,0.0,0.0,0.0
22.71,16.0,61.77,0.0,0.0,0.0
22.92,12.0,66.77,0.0,0.0,0.0
23.12,15.0,61.77,0.0,0.0,0.0
23.33,16.0,62.77,0.0,0.0,0.0
23.54,16.0,66.77,0.0,0.0,0.0
23.76,12.0,66.77,0.0,0.0,0.0
23.97,12.0,66.77,0.0,0.0,0.0
24.17,16.0,65.77,0.0,0.0,0.0
24.38,7.0,60.77,0.0,0.0,0.0
24.59,11.0,66.77,0.0,0.0,0.0
24.79,18.0,63.77,0.0,0.0,0.0
25.01,19.0,63.77,0.0,0.0,0.0
25.21,9.0,59.77,0.0,0.0,0.0
25.41,6.0,62.77,0.0,0.0,0.0
25.62,11.0,66.77,0.0,0.0,0.0
25.82,13.0,63.77,0.0,0.0,0.0
26.04,11.0,61.77,0.0,0.0,0.0
26.25,16.0,67.77,0.0,0.0,0.0
26.46,19.0,66.77,0.0,0.0,0.0
26.67,13.0,58.77,0.0,0.0,0.0
26.88,12.0,62.77,0.0,0.0,0.0
27.09,11.0,58.77,0.0,0.0,0.0
27.29,6.0,64.77,0.0,0.0,0.0
27.5,11.0,64.77,0.0,0.0,0.0
27.71,7.0,60.77,0.0,0.0,0.0
27.91,8.0,59.77,0.0,0.0,0.0
28.12,20.0,67.77,0.0,0.0,0.0
28.32,20.0,60.77,0.0,0.0,0.0
28.52,14.0,62.77,0.0,0.0,0.0
28.73,13.0,63.77,0.0,0.0,0.0
28.93,17.0,63.77,0.0,0.0,0.0
29.14,10.0,59.77,0.0,0.0,0.0
29.34,7.0,64.77,0.0,0.0,0.0
29.55,15.0,64.77,0.0,0.0,0.0
29.75,10.0,61.77,0.0,0.0,0.0
29.96,11.0,62.77,0.0,0.0,0.0
30.17,14.0,60.77,0.0,0.0,0.0
30.37,9.0,62.77,0.0,0.0,0.0
30.58,17.0,59.77,0.0,0.0,0.0
30.78,14.0,63.77,0.0,0.0,0.0
30.99,16.0,65.77,0.0,0.0,0.0
31.19,19.0,68.77,0.0,0.0,0.0
31.4,18.0,58.77,0.0,0.0,0.0
31.61,20.0,60.77,0.0,0.0,0.0
31.81,21.0,65.77,0.0,0.0,0.0
32.02,12.0,63.77,0.0,0.0,0.0
32.22,17.0,65.77,0.0,0.0,0.0
32.43,18.0,63.77,0.0,0.0,0.0
32.64,9.0,60.77,0.0,0.0,0.0
32.85,12.0,60.77,0.0,0.0,0.0
33.05,10.0,60.77,0.0,0.0,0.0
33.26,17.0,66.77,0.0,0.0,0.0
33.47,16.0,61.77,0.0,0.0,0.0
33.68,17.0,67.77,0.0,0.0,0.0
33.88,19.0,67.77,0.0,0.0,0.0
34.09,20.0,60.77,0.0,0.0,0.0
34.29,6.0,63.77,0.0,0.0,0.0
34.5,6.0,61.77,0.0,0.0,0.0
34.71,18.0,67.77,0.0,0.0,0.0
34.91,6.0,59.77,0.0,0.0,0.0
35.13,14.0,66.77,0.0,0.0,0.0
35.34,13.0,59.77,0.0,0.0,0.0
35.54,5.0,61.77,0.0,0.0,0.0
35.75,16.0,58.77,0.0,0.0,0.0
35.96,12.0,61.77,0.0,0.0,0.0
36.17,14.0,62.77,0.0,0.0,0.0
36.37,21.0,65.77,0.0,0.0,0.0
36.57,20.0,66.77,0.0,0.0,0.0
36.77,5.0,65.77,0.0,0.0,0.0
36.99,6.0,66.77,0.0,0.0,0.0
37.21,9.0,62.77,0.0,0.0,0.0
37.41,20.0,65.77,0.0,0.0,0.0
37.61,16.0,66.77,0.0,0.0,0.0
37.82,11.0,65.77,0.0,0.0,0.0
38.03,7.0,63.77,0.0,0.0,0.0
38.23,20.0,58.77,0.0,0.0,0.0
38.44,14.0,62.77,0.0,0.0,0.0
38.64,19.0,63.77,0.0,0.0,0.0
38.86,16.0,63.77,0.0,0.0,0.0
39.07,5.0,61.77,0.0,0.0,0.0
39.27,17.0,59.77,0.0,0.0,0.0
39.49,21.0,58.77,0.0,0.0,0.0
39.7,19.0,66.77,0.0,0.0,0.0
39.9,13.0,65.77,0.0,0.0,0.0
40.11,18.0,62.77,0.0,0.0,0.0
40.31,17.0,68.77,0.0,0.0,0.0
40.52,6.0,64.77,0.0,0.0,0.0
40.72,16.0,62.77,0.0,0.0,0.0
40.92,9.0,60.77,0.0,0.0,0.0
41.14,8.0,63.77,0.0,0.0,0.0
41.36,18.0,68.77,0.0,0.0,0.0
41.58,8.0,60.77,0.0,0.0,0.0
41.79,16.0,68.77,0.0,0.0,0.0
41.99,9.0,64.77,0.0,0.0,0.0
42.2,11.0,65.77,0.0,0.0,0.0
42.41,16.0,67.77,0.0,0.0,0.0
42.62,6.0,64.77,0.0,0.0,0.0
42.82,11.0,61.77,0.0,0.0,0.0
43.02,12.0,58.77,0.0,0.0,0.0
43.24,10.0,63.77,0.0,0.0,0.0
43.44,15.0,60.77,0.0,0.0,0.0
43.65,19.0,64.77,0.0,0.0,0.0
43.86,14.0,67.77,0.0,0.0,0.0
44.07,7.0,66.77,0.0,0.0,0.0
44.29,11.0,58.77,0.0,0.0,0.0
44.51,5.0,63.77,0.0,0.0,0.0
44.73,7.0,64.77,0.0,0.0,0.0
44.94,14.0,62.77,0.0,0.0,0.0
45.16,18.0,61.77,0.0,0.0,0.0
45.37,19.0,64.77,0.0,0.0,0.0
45.57,16.0,64.77,0.0,0.0,0.0
0.21,21.0,58.77,0.0,0.0,0.0
0.42,16.0,59.77,0.0,0.0,0.0
0.62,19.0,68.77,0.0,0.0,0.0
0.82,10.0,68.77,0.0,0.0,0.0
1.03,16.0,59.77,0.0,0.0,0.0
1.23,11.0,67.77,0.0,0.0,0.0
1.44,11.0,68.77,0.0,0.0,0.0
1.64,15.0,60.77,0.0,0.0,0.0
1.84,12.0,60.77,0.0,0.0,0.0
2.05,15.0,68.77,0.0,0.0,0.0
2.25,15.0,63.77,0.0,0.0,0.0
2.45,13.0,67.77,0.0,0.0,0.0
2.67,18.0,59.77,0.0,0.0,0.0
2.88,8.0,63.77,0.0,0.0,0.0
3.1,11.0,64.77,0.0,0.0,0.0
3.32,13.0,60.77,0.0,0.0,0.0
3.52,17.0,63.77,0.0,0.0,0.0
3.72,14.0,58.77,0.0,0.0,0.0
3.93,14.0,67.77,0.0,0.0,0.0
4.14,21.0,59.77,0.0,0.0,0.0
4.34,11.0,59.77,0.0,0.0,0.0
4.55,13.0,63.77,0.0,0.0,0.0
4.76,8.0,62.77,0.0,0.0,0.0
4.97,18.0,66.77,0.0,0.0,0.0
5.18,12.0,67.77,0.0,0.0,0.0
5.38,21.0,65.77,0.0,0.0,0.0
5.58,11.0,61.77,0.0,0.0,0.0
5.8,12.0,66.77,0.0,0.0,0.0
6.01,10.0,59.77,0.0,0.0,0.0
6.22,19.0,62.77,0.0,0.0,0.0
6.43,19.0,59.77,0.0,0.0,0.0
6.64,9.0,59.77,0.0,0.0,0.0
6.85,15.0,68.77,0.0,0.0,0.0
7.07,16.0,63.77,0.0,0.0,0.0
7.27,11.0,64.77,0.0,0.0,0.0
7.47,15.0,64.77,0.0,0.0,0.0
7.69,13.0,68.77,0.0,0.0,0.0
7.89,20.0,61.77,0.0,0.0,0.0
8.09,20.0,67.77,0.0,0.0,0.0
8.31,21.0,61.77,0.0,0.0,0.0
8.51,20.0,67.77,0.0,0.0,0.0
8.72,20.0,60.77,0.0,0.0,0.0
8.92,19.0,68.77,0.0,0.0,0.0
9.14,21.0,64.77,0.0,0.0,0.0
9.35,15.0,61.77,0.0,0.0,0.0
9.57,10.0,67.77,0.0,0.0,0.0
9.78,18.0,63.77,0.0,0.0,0.0
9.99,9.0,63.77,0.0,0.0,0.0
10.2,11.0,68.77,0.0,0.0,0.0
10.42,6.0,62.77,0.0,0.0,0.0
10.62,13.0,67.77,0.0,0.0,0.0
10.83,15.0,62.77,0.0,0.0,0.0
11.04,9.0,67.77,0.0,0.0,0.0
11.25,18.0,58.77,0.0,0.0,0.0
11.47,10.0,63.77,0.0,0.0,0.0
11.67,18.0,67.77,0.0,0.0,0.0
11.88,12.0,66.77,0.0,0.0,0.0
12.09,14.0,68.77,0.0,0.0,0.0
12.3,18.0,58.77,0.0,0.0,0.0
12.52,16.0,61.77,0.0,0.0,0.0
12.73,21.0,62.77,0.0,0.0,0.0
12.94,14.0,58.77,0.0,0.0,0.0
13.15,21.0,63.77,0.0,0.0,0.0
13.37,10.0,67.77,0.0,0.0,0.0
13.58,13.0,60.77,0.0,0.0,0.0
13.79,5.0,61.77,0.0,0.0,0.0
14.0,6.0,68.77,0.0,0.0,0.0
14.22,5.0,67.77,0.0,0.0,0.0
14.44,10.0,66.77,0.0,0.0,0.0
14.65,19.0,67.77,0.0,0.0,0.0
14.85,10.0,58.77,0.0,0.0,0.0
15.07,13.0,62.77,0.0,0.0,0.0
15.28,9.0,68.77,0.0,0.0,0.0
15.49,5.0,67.77,0.0,0.0,0.0
15.7,20.0,61.77,0.0,0.0,0.0
15.92,17.0,60.77,0.0,0.0,0.0
16.13,16.0,65.77,0.0,0.0,0.0
16.33,12.0,67.77,0.0,0.0,0.0
16.54,14.0,60.77,0.0,0.0,0.0
16.74,8.0,59.77,0.0,0.0,0.0
16.96,20.0,58.77,0.0,0.0,0.0
17.17,19.0,63.77,0.0,0.0,0.0
17.38,10.0,62.77,0.0,0.0,0.0
17.58,9.0,65.77,0.0,0.0,0.0
17.79,18.0,68.77,0.0,0.0,0.0
18.0,6.0,67.77,0.0,0.0,0.0
18.22,7.0,62.77,0.0,0.0,0.0
18.43,17.0,68.77,0.0,0.0,0.0
18.63,13.0,68.77,0.0,0.0,0.0
18.85,13.0,67.77,0.0,0.0,0.0
19.05,5.0,66.77,0.0,0.0,0.0
19.27,16.0,65.77,0.0,0.0,0.0
19.47,16.0,59.77,0.0,0.0,0.0
19.68,11.0,63.77,0.0,0.0,0.0
19.9,6.0,60.77,0.0,0.0,0.0
20.12,5.0,65.77,0.0,0.0,0.0
20.33,12.0,59.77,0.0,0.0,0.0
20.55,12.0,64.77,0.0,0.0,0.0
20.77,7.0,62.77,0.0,0.0,0.0
20.98,20.0,65.77,0.0,0.0,0.0
21.19,14.0,66.77,0.0,0.0,0.0
21.4,15.0,67.77,0.0,0.0,0.0
21.61,21.0,59.77,0.0,0.0,0.0
21.81,5.0,60.77,0.0,0.0,0.0
22.01,9.0,59.77,0.0,0.0,0.0
22.23,18.0,64.77,0.0,0.0,0.0
22.43,14.0,59.77,0.0,0.0,0.0
22.63,15.0,63.77,0.0,0.0,0.0
22.83,9.0,63.77,0.0,0.0,0.0
23.04,9.0,64.77,0.0,0.0,0.0
23.25,9.0,66.77,0.0,0.0,0.0
23.45,8.0,59.77,0.0,0.0,0.0
23.67,7.0,59.77,0.0,0.0,0.0
23.87,19.0,63.77,0.0,0.0,0.0
24.08,13.0,66.77,0.0,0.0,0.0
24.29,10.0,62.77,0.0,0.0,0.0
24.49,17.0,60.77,0.0,0.0,0.0
24.7,16.0,61.77,0.0,0.0,0.0
24.91,12.0,61.77,0.0,0.0,0.0
25.11,6.0,68.77,0.0,0.0,0.0
25.32,17.0,62.77,0.0,0.0,0.0
25.53,12.0,63.77,0.0,0.0,0.0
25.73,12.0,61.77,0.0,0.0,0.0
25.94,5.0,58.77,0.0,0.0,0.0
26.15,19.0,58.77,0.0,0.0,0.0
26.35,6.0,63.77,0.0,0.0,0.0
26.55,17.0,67.77,0.0,0.0,0.0
26.76,8.0,63.77,0.0,0.0,0.0
26.97,9.0,68.77,0.0,0.0,0.0
27.17,19.0,62.77,0.0,0.0,0.0
27.38,7.0,63.77,0.0,0.0,0.0
27.59,20.0,68.77,0.0,0.0,0.0
27.79,14.0,61.77,0.0,0.0,0.0
28.0,13.0,59.77,0.0,0.0,0.0
28.2,7.0,61.77,0.0,0.0,0.0
28.41,6.0,68.77,0.0,0.0,0.0
28.62,17.0,61.77,0.0,0.0,0.0
28.82,6.0,60.77,0.0,0.0,0.0
29.03,7.0,63.77,0.0,0.0,0.0
29.23,7.0,67.77,0.0,0.0,0.0
29.44,16.0,59.77,0.0,0.0,0.0
29.64,7.0,66.77,0.0,0.0,0.0
29.86,14.0,59.77,0.0,0.0,0.0
30.06,10.0,64.77,0.0,0.0,0.0
30.28,19.0,67.77,0.0,0.0,0.0
30.48,13.0,59.77,0.0,0.0,0.0
30.7,5.0,59.77,0.0,0.0,0.0
30.9,17.0,61.77,0.0,0.0,0.0
31.11,15.0,68.77,0.0,0.0,0.0
31.31,17.0,61.77,0.0,0.0,0.0
31.52,18.0,64.77,0.0,0.0,0.0
31.74,5.0,58.77,0.0,0.0,0.0
31.95,12.0,58.77,0.0,0.0,0.0
32.17,12.0,67.77,0.0,0.0,0.0
32.37,12.0,60.77,0.0,0.0,0.0
32.58,10.0,61.77,0.0,0.0,0.0
32.79,14.0,61.77,0.0,0.0,0.0
33.0,9.0,66.77,0.0,0.0,0.0
33.2,17.0,63.77,0.0,0.0,0.0
33.41,19.0,64.77,0.0,0.0,0.0
33.62,6.0,67.77,0.0,0.0,0.0
33.82,10.0,59.77,0.0,0.0,0.0
34.03,6.0,66.77,0.0,0.0,0.0
34.24,11.0,63.77,0.0,0.0,0.0
34.44,11.0,62.77,0.0,0.0,0.0
34.65,20.0,62.77,0.0,0.0,0.0
34.85,21.0,65.77,0.0,0.0,0.0
35.07,17.0,63.77,0.0,0.0,0.0
35.29,10.0,60.77,0.0,0.0,0.0
35.51,14.0,67.77,0.0,0.0,0.0
35.72,7.0,61.77,0.0,0.0,0.0
35.93,21.0,63.77,0.0,0.0,0.0
36.14,11.0,63.77,0.0,0.0,0.0
36.35,8.0,60.77,0.0,0.0,0.0
36.56,19.0,62.77,0.0,0.0,0.0
36.77,18.0,61.77,0.0,0.0,0.0
36.97,15.0,58.77,0.0,0.0,0.0
37.17,15.0,61.77,0.0,0.0,0.0
37.39,18.0,63.77,0.0,0.0,0.0
37.6,18.0,64.77,0.0,0.0,0.0
37.82,6.0,59.77,0.0,0.0,0.0
38.03,19.0,60.77,0.0,0.0,0.0
38.23,18.0,68.77,0.0,0.0,0.0
38.44,16.0,64.77,0.0,0.0,0.0
38.65,5.0,67.77,0.0,0.0,0.0
38.86,15.0,63.77,0.0,0.0,0.0
39.07,5.0,59.77,0.0,0.0,0.0
39.28,15.0,66.77,0.0,0.0,0.0
39.49,8.0,66.77,0.0,0.0,0.0
39.71,21.0,67.77,0.0,0.0,0.0
39.91,7.0,58.77,0.0,0.0,0.0
40.12,6.0,59.77,0.0,0.0,0.0
40.34,16.0,63.77,0.0,0.0,0.0
40.55,15.0,60.77,0.0,0.0,0.0
40.76,18.0,59.77,0.0,0.0,0.0
40.97,20.0,60.77,0.0,0.0,0.0
41.19,21.0,62.77,0.0,0.0,0.0
41.41,21.0,61.77,0.0,0.0,0.0
41.61,19.0,61.77,0.0,0.0,0.0
41.82,18.0,66.77,0.0,0.0,0.0
42.04,6.0,68.77,0.0,0.0,0.0
42.25,11.0,62.77,0.0,0.0,0.0
42.46,9.0,66.77,0.0,0.0,0.0
42.67,19.0,60.77,0.0,0.0,0.0
42.89,15.0,60.77,0.0,0.0,0.0
43.1,5.0,65.77,0.0,0.0,0.0
43.31,11.0,68.77,0.0,0.0,0.0
43.51,10.0,63.77,0.0,0.0,0.0
43.72,5.0,65.77,0.0,0.0,0.0
43.94,14.0,59.77,0.0,0.0,0.0
44.16,11.0,61.77,0.0,0.0,0.0
44.36,16.0,60.77,0.0,0.0,0.0
44.57,8.0,61.77,0.0,0.0,0.0
44.78,12.0,68.77,0.0,0.0,0.0
44.98,19.0,63.77,0.0,0.0,0.0
45.19,19.0,61.77,0.0,0.0,0.0
45.4,13.0,59.77,0.0,0.0,0.0
45.6,15.0,67.77,0.0,0.0,0.0
45.81,10.0,60.77,0.0,0.0,0.0
46.01,15.0,67.77,0.0,0.0,0.0
46.22,15.0,67.77,0.0,0.0,0.0
46.43,11.0,60.77,0.0,0.0,0.0
46.64,19.0,59.77,0.0,0.0,0.0
46.85,7.0,58.77,0.0,0.0,0.0
47.05,14.0,67.77,0.0,0.0,0.0
47.27,9.0,64.77,0.0,0.0,0.0
47.49,9.0,67.77,0.0,0.0,0.0
47.7,9.0,62.77,0.0,0.0,0.0
47.92,11.0,66.77,0.0,0.0,0.0
48.14,5.0,60.77,0.0,0.0,0.0
48.35,20.0,59.77,0.0,0.0,0.0
48.56,6.0,65.77,0.0,0.0,0.0
48.76,16.0,66.77,0.0,0.0,0.0
48.97,14.0,61.77,0.0,0.0,0.0
49.18,5.0,66.77,0.0,0.0,0.0
49.38,15.0,66.77,0.0,0.0,0.0
49.6,19.0,59.77,0.0,0.0,0.0
49.8,13.0,65.77,0.0,0.0,0.0
50.02,5.0,68.77,0.0,0.0,0.0
50.22,21.0,66.77,0.0,0.0,0.0
50.42,13.0,60.77,0.0,0.0,0.0
50.63,5.0,60.77,0.0,0.0,0.0
50.84,14.0,61.77,0.0,0.0,0.0
51.05,11.0,60.77,0.0,0.0,0.0
51.27,16.0,67.77,0.0,0.0,0.0
51.47,15.0,65.77,0.0,0.0,0.0
51.67,14.0,64.77,0.0,0.0,0.0
51.89,15.0,62.77,0.0,0.0,0.0
52.1,9.0,63.77,0.0,0.0,0.0
52.32,11.0,62.77,0.0,0.0,0.0
52.52,11.0,62.77,0.0,0.0,0.0
52.73,15.0,66.77,0.0,0.0,0.0
52.94,9.0,60.77,0.0,0.0,0.0
53.15,9.0,65.77,0.0,0.0,0.0
53.35,12.0,67.77,0.0,0.0,0.0
53.57,17.0,68.77,0.0,0.0,0.0
53.79,17.0,58.77,0.0,0.0,0.0
53.99,6.0,67.77,0.0,0.0,0.0
54.2,10.0,63.77,0.0,0.0,0.0
54.41,11.0,62.77,0.0,0.0,0.0
54.62,18.0,65.77,0.0,0.0,0.0
54.83,14.0,66.77,0.0,0.0,0.0
55.04,6.0,68.77,0.0,0.0,0.0
55.24,8.0,58.77,0.0,0.0,0.0
55.45,13.0,62.77,0.0,0.0,0.0
0.2,5.0,64.77,0.0,0.0,0.0
0.42,15.0,62.77,0.0,0.0,0.0
0.62,7.0,58.77,0.0,0.0,0.0
0.82,19.0,61.77,0.0,0.0,0.0
1.04,10.0,64.77,0.0,0.0,0.0
1.25,15.0,60.77,0.0,0.0,0.0
1.47,5.0,60.77,0.0,0.0,0.0
1.68,7.0,68.77,0.0,0.0,0.0
1.9,18.0,63.77,0.0,0.0,0.0
2.1,21.0,67.77,0.0,0.0,0.0
2.32,10.0,61.77,0.0,0.0,0.0
2.53,12.0,60.77,0.0,0.0,0.0
2.75,7.0,58.77,0.0,0.0,0.0
2.97,14.0,60.77,0.0,0.0,0.0
3.19,19.0,60.77,0.0,0.0,0.0
3.4,13.0,66.77,0.0,0.0,0.0
3.62,9.0,66.77,0.0,0.0,0.0
3.82,7.0,67.77,0.0,0.0,0.0
4.03,18.0,60.77,0.0,0.0,0.0
4.24,16.0,68.77,0.0,0.0,0.0
4.44,17.0,65.77,0.0,0.0,0.0
4.65,20.0,68.77,0.0,0.0,0.0
4.86,5.0,62.77,0.0,0.0,0.0
5.08,16.0,64.77,0.0,0.0,0.0
5.29,15.0,60.77,0.0,0.0,0.0
5.5,19.0,66.77,0.0,0.0,0.0
5.72,7.0,66.77,0.0,0.0,0.0
5.94,9.0,68.77,0.0,0.0,0.0
6.15,19.0,66.77,0.0,0.0,0.0
6.37,21.0,58.77,0.0,0.0,0.0
6.57,5.0,60.77,0.0,0.0,0.0
6.77,19.0,59.77,0.0,0.0,0.0
6.99,7.0,66.77,0.0,0.0,0.0
7.2,20.0,60.77,0.0,0.0,0.0
7.42,21.0,61.77,0.0,0.0,0.0
7.62,7.0,63.77,0.0,0.0,0.0
7.84,21.0,59.77,0.0,0.0,0.0
8.05,13.0,63.77,0.0,0.0,0.0
8.26,21.0,66.77,0.0,0.0,0.0
8.47,18.0,68.77,0.0,0.0,0.0
8.69,8.0,60.77,0.0,0.0,0.0
8.9,17.0,61.77,0.0,0.0,0.0
9.12,16.0,68.77,0.0,0.0,0.0
9.32,9.0,59.77,0.0,0.0,0.0
9.53,17.0,58.77,0.0,0.0,0.0
9.74,19.0,61.77,0.0,0.0,0.0
9.95,14.0,68.77,0.0,0.0,0.0
10.15,17.0,61.77,0.0,0.0,0.0
10.35,9.0,59.77,0.0,0.0,0.0
10.56,13.0,65.77,0.0,0.0,0.0
10.77,5.0,67.77,0.0,0.0,0.0
10.97,12.0,63.77,0.0,0.0,0.0
11.18,17.0,68.77,0.0,0.0,0.0
11.4,12.0,59.77,0.0,0.0,0.0
11.6,6.0,66.77,0.0,0.0,0.0
11.81,6.0,66.77,0.0,0.0,0.0
12.01,6.0,64.77,0.0,0.0,0.0
12.22,17.0,61.77,0.0,0.0,0.0
12.42,17.0,68.77,0.0,0.0,0.0
12.64,7.0,63.77,0.0,0.0,0.0
12.84,19.0,62.77,0.0,0.0,0.0
13.05,9.0,58.77,0.0,0.0,0.0
13.26,13.0,65.77,0.0,0.0,0.0
13.46,10.0,61.77,0.0,0.0,0.0
13.67,6.0,58.77,0.0,0.0,0.0
13.88,16.0,58.77,0.0,0.0,0.0
14.08,15.0,68.77,0.0,0.0,0.0
